AnnoS;ClasseNOME;ClasseNUMERO;SESSO;Lau_D
2014;Scienze del servizio sociale;L-39;F;5
2014;Scienze del servizio sociale;L-39;M;2
2014;Scienze del turismo;L-15;F;45
2014;Scienze del turismo;L-15;M;8
2014;Scienze della comunicazione;L-20;F;110
2014;Scienze della comunicazione;L-20;M;43
2014;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;39
2014;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;M;4
2014;Scienze della difesa e della sicurezza;L/DS;M;10
2014;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;F;25
2014;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;M;1
2014;Scienze della mediazione linguistica;L-12;F;30
2014;Scienze della mediazione linguistica;L-12;M;7
2014;Scienze della natura;LM-60;M;1
2014;Scienze della nutrizione umana;LM-61;F;6
2014;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;14
2014;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;14
2014;Scienze della politica;LM-62;F;16
2014;Scienze della politica;LM-62;M;14
2014;Scienze dell'amministrazione;L-16;F;2
2014;Scienze dell'amministrazione;L-16;M;2
2014;Scienze dell'amministrazione e dell'organizzazione;L-16;F;15
2014;Scienze dell'amministrazione e dell'organizzazione;L-16;M;7
2014;Scienze dell'architettura;L-17;F;105
2014;Scienze dell'architettura;L-17;M;61
2014;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;F;20
2014;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;M;25
2014;Scienze delle attivita motorie e sportive;L-22;F;3
2014;Scienze delle attivita motorie e sportive;L-22;M;2
2014;Scienze delle attività motorie e sportive;L-22;F;6
2014;Scienze delle attività motorie e sportive;L-22;M;7
2014;Scienze delle professioni sanitarie della prevenzione;LM/SNT4;F;1
2014;Scienze delle professioni sanitarie tecniche;LM/SNT3;M;1
2014;Scienze delle pubbliche amministrazioni;LM-63;F;15
2014;Scienze delle pubbliche amministrazioni;LM-63;M;18
2014;Scienze dell'economia;LM-56;F;81
2014;Scienze dell'economia;LM-56;M;51
2014;Scienze dell'economia e della gestione aziendale;L-18;F;385
2014;Scienze dell'economia e della gestione aziendale;L-18;M;251
2014;Scienze dell'educazione degli adulti e della formazione continua;LM-57;F;3
2014;Scienze dell'educazione degli adulti e della formazione continua;LM-57;M;2
2014;Scienze dell'educazione e della formazione;L-19;F;55
2014;Scienze dell'educazione e della formazione;L-19;M;9
2014;Scienze dello spettacolo e produzione multimediale;LM-65;F;21
2014;Scienze dello spettacolo e produzione multimediale;LM-65;M;7
2014;Scienze dell'universo;LM-58;F;1
2014;Scienze dell'universo;LM-58;M;1
2014;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;F;9
2014;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;M;6
2014;Scienze e tecniche dell'edilizia;L-23;F;8
2014;Scienze e tecniche dell'edilizia;L-23;M;6
2014;Scienze e tecniche dello sport;LM-68;F;2
2014;Scienze e tecniche dello sport;LM-68;M;3
2014;Scienze e tecniche psicologiche;L-24;F;48
2014;Scienze e tecniche psicologiche;L-24;M;12
2014;Scienze e tecnologie agrarie;LM-69;F;7
2014;Scienze e tecnologie agrarie;LM-69;M;16
2014;Scienze e tecnologie agrarie e forestali;L-25;F;6
2014;Scienze e tecnologie agrarie e forestali;L-25;M;12
2014;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;F;2
2014;Scienze e tecnologie alimentari;L-26;F;22
2014;Scienze e tecnologie alimentari;L-26;M;17
2014;Scienze e tecnologie alimentari;LM-70;F;15
2014;Scienze e tecnologie alimentari;LM-70;M;8
2014;Scienze e tecnologie chimiche;L-27;F;11
2014;Scienze e tecnologie chimiche;L-27;M;11
2014;Scienze e tecnologie della chimica industriale;LM-71;F;2
2014;Scienze e tecnologie della chimica industriale;LM-71;M;4
2014;Scienze e tecnologie della navigazione;L-28;M;1
2014;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;7
2014;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;2
2014;Scienze e tecnologie farmaceutiche;L-29;F;16
2014;Scienze e tecnologie farmaceutiche;L-29;M;3
2014;Scienze e tecnologie fisiche;L-30;F;5
2014;Scienze e tecnologie fisiche;L-30;M;3
2014;Scienze e tecnologie forestali ed ambientali;LM-73;M;2
2014;Scienze e tecnologie geologiche;LM-74;F;7
2014;Scienze e tecnologie geologiche;LM-74;M;1
2014;Scienze e tecnologie informatiche;L-31;F;11
2014;Scienze e tecnologie informatiche;L-31;M;15
2014;Scienze e tecnologie per l'ambiente e il territorio;LM-75;F;1
2014;Scienze e tecnologie per l'ambiente e il territorio;LM-75;M;1
2014;Scienze e tecnologie per l'ambiente e la natura;L-32;F;9
2014;Scienze e tecnologie per l'ambiente e la natura;L-32;M;4
2014;Scienze e tecnologie zootecniche e delle produzioni animali;L-38;M;2
2014;Scienze economiche;L-33;F;124
2014;Scienze economiche;L-33;M;96
2014;Scienze economiche per l'ambiente e la cultura;LM-76;F;28
2014;Scienze economiche per l'ambiente e la cultura;LM-76;M;1
2014;Scienze economico-aziendali;LM-77;F;213
2014;Scienze economico-aziendali;LM-77;M;135
2014;Scienze filosofiche;LM-78;F;1
2014;Scienze filosofiche;LM-78;M;4
2014;Scienze geofisiche;LM-79;M;1
2014;Scienze geografiche;L-6;M;1
2014;Scienze geografiche;LM-80;F;1
2014;Scienze geografiche;LM-80;M;1
2014;Scienze geologiche;L-34;F;1
2014;Scienze geologiche;L-34;M;1
2014;Scienze giuridiche;L-14;F;7
2014;Scienze giuridiche;L-14;M;2
2014;Scienze infermieristiche e ostetriche;LM/SNT1;F;5
2014;Scienze matematiche;L-35;F;7
2014;Scienze matematiche;L-35;M;5
2014;Scienze pedagogiche;LM-85;F;12
2014;Scienze pedagogiche;LM-85;M;1
2014;Scienze per la conservazione dei beni culturali;LM-11;F;6
2014;Scienze per la conservazione dei beni culturali;LM-11;M;4
2014;Scienze per la cooperazione allo sviluppo;LM-81;F;20
2014;Scienze per la cooperazione allo sviluppo;LM-81;M;11
2014;Scienze politiche e delle relazioni internazionali;L-36;F;98
2014;Scienze politiche e delle relazioni internazionali;L-36;M;88
2014;Scienze riabilitative delle professioni sanitarie;LM/SNT2;F;1
2014;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;10
2014;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;7
2014;Scienze sociologiche;L-40;F;4
2014;Scienze sociologiche;L-40;M;1
2014;Scienze statistiche;L-41;F;1
2014;Scienze statistiche;LM-82;F;23
2014;Scienze statistiche;LM-82;M;25
2014;Scienze statistiche attuariali e finanziarie;LM-83;F;5
2014;Scienze statistiche attuariali e finanziarie;LM-83;M;4
2014;Scienze storiche;L-42;M;2
2014;Scienze storiche;LM-84;F;4
2014;Scienze storiche;LM-84;M;3
2014;Scienze zootecniche e tecnologie  animali;LM-86;M;1
2014;Scienze zootecniche e tecnologie delle produzioni animali;L-38;F;3
2014;Scienze zootecniche e tecnologie delle produzioni animali;L-38;M;1
2014;Servizio sociale;L-39;F;16
2014;Servizio sociale;L-39;M;3
2014;Servizio sociale e politiche sociali;LM-87;F;8
2014;Sociologia;L-40;F;15
2014;Sociologia;L-40;M;7
2014;Sociologia e ricerca sociale;LM-88;F;9
2014;Sociologia e ricerca sociale;LM-88;M;3
2014;Specialistiche in architettura e ingegneria edile;LM-4;F;24
2014;Specialistiche in architettura e ingegneria edile;LM-4;M;18
2014;Specialistiche in biologia;LM-6;F;1
2014;Specialistiche in farmacia e farmacia industriale;LM-13;F;159
2014;Specialistiche in farmacia e farmacia industriale;LM-13;M;84
2014;Specialistiche in filologia moderna;LM-14;F;2
2014;Specialistiche in finanza;LM-16;F;1
2014;Specialistiche in giurisprudenza;LM/SC-GIUR;F;8
2014;Specialistiche in giurisprudenza;LM/SC-GIUR;M;4
2014;Specialistiche in informatica;LM-18;F;2
2014;Specialistiche in informatica;LM-18;M;2
2014;Specialistiche in ingegneria aerospaziale e astronautica;LM-20;M;2
2014;Specialistiche in ingegneria chimica;LM-22;F;1
2014;Specialistiche in ingegneria civile;LM-23;M;3
2014;Specialistiche in ingegneria delle telecomunicazioni;LM-27;M;2
2014;Specialistiche in ingegneria elettronica;LM-29;M;5
2014;Specialistiche in ingegneria gestionale;LM-31;M;1
2014;Specialistiche in ingegneria informatica;LM-32;F;1
2014;Specialistiche in ingegneria informatica;LM-32;M;6
2014;Specialistiche in ingegneria navale;LM-34;M;1
2014;Specialistiche in ingegneria per l'ambiente e il territorio;LM-35;F;1
2014;Specialistiche in lingue e letterature moderne euroamericane;LM-37;F;2
2014;Specialistiche in lingue e letterature moderne euroamericane;LM-37;M;1
2014;Specialistiche in lingue straniere per la comunicazione internazionale;LM-38;F;1
2014;Specialistiche in matematica;LM-40;F;1
2014;Specialistiche in medicina e chirurgia;LM-41;F;111
2014;Specialistiche in medicina e chirurgia;LM-41;M;100
2014;Specialistiche in medicina veterinaria;LM-42;F;15
2014;Specialistiche in medicina veterinaria;LM-42;M;12
2014;Specialistiche in odontoiatria e protesi dentaria;LM-46;F;9
2014;Specialistiche in odontoiatria e protesi dentaria;LM-46;M;11
2014;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;LM-87;F;1
2014;Specialistiche in psicologia;LM-51;F;1
2014;Specialistiche in pubblicita e comunicazione d'impresa;LM-59;M;1
2014;Specialistiche in relazioni internazionali;LM-52;F;1
2014;Specialistiche in scienza e ingegneria dei materiali;LM-53;M;1
2014;Specialistiche in scienze della comunicazione sociale e istituzionale;LM-59;F;1
2014;Specialistiche in scienze della politica;LM-62;F;1
2014;Specialistiche in scienze dell'economia;LM-56;M;1
2014;Specialistiche in scienze economico-aziendali;LM-77;F;10
2014;Specialistiche in scienze economico-aziendali;LM-77;M;3
2014;Specialistiche in scienze per la cooperazione allo sviluppo;LM-81;M;1
2014;Specialistiche in statistica economica, finanziaria ed attuariale;LM-83;F;1
2014;Specialistiche in statistica economica, finanziaria ed attuariale;LM-83;M;2
2014;Specialistiche in statistica per la ricerca sperimentale;LM-82;F;1
2014;Specialistiche in statistica per la ricerca sperimentale;LM-82;M;1
2014;Specialistiche in storia contemporanea;LM-84;M;1
2014;Specialistiche in storia dell'arte;LM-89;F;1
2014;Specialistiche in teoria della comunicazione;LM-92;F;1
2014;Specialistiche in teorie e metodi del disegno industriale;LM-12;F;6
2014;Specialistiche in teorie e metodi del disegno industriale;LM-12;M;4
2014;Specialistiche nelle scienze della difesa e della sicurezza;LM/DS;F;2
2014;Specialistiche nelle scienze della difesa e della sicurezza;LM/DS;M;9
2014;Specialistiche nelle scienze delle professioni sanitarie tecniche;LM/SNT3;M;1
2014;Statistica;L-41;F;7
2014;Statistica;L-41;M;7
2014;Storia;L-42;F;4
2014;Storia;L-42;M;8
2014;Storia dell'arte;LM-89;F;22
2014;Storia dell'arte;LM-89;M;3
2014;Studi europei;LM-90;F;8
2014;Studi europei;LM-90;M;2
2014;Teorie della comunicazione;LM-92;F;8
2014;Teorie della comunicazione;LM-92;M;6
2014;Teorie e metodologie dell'e-learning e della media education;LM-93;F;5
2014;Teorie e metodologie dell'e-learning e della media education;LM-93;M;1
2014;Traduzione specialistica e interpretariato;LM-94;F;24
2014;Traduzione specialistica e interpretariato;LM-94;M;2
2014;Urbanistica e scienze della pianificazione territoriale e ambientale;L-21;F;1
2013;Antropologia culturale ed etnologia;LM-1;F;1
2013;Archeologia;LM-2;F;3
2013;Archeologia;LM-2;M;1
2013;Architettura del paesaggio;LM-3;F;3
2013;Architettura del paesaggio;LM-3;M;1
2013;Architettura e ingegneria edile-architettura;LM-4;F;48
2013;Architettura e ingegneria edile-architettura;LM-4;M;32
2013;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;F;19
2013;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;M;11
2013;Beni culturali;L-1;F;22
2013;Beni culturali;L-1;M;10
2013;Biologia;LM-6;F;22
2013;Biologia;LM-6;M;18
2013;Biotecnologie;L-2;F;20
2013;Biotecnologie;L-2;M;12
2013;Biotecnologie industriali;LM-8;M;1
2013;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;6
2013;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;M;8
2013;Classe non definita;LM-13;F;7
2013;Classe non definita;LM-13;M;4
2013;Classe non definita;LM-14;F;2
2013;Classe non definita;LM-23;F;1
2013;Classe non definita;LM-23;M;3
2013;Classe non definita;LM-27;F;1
2013;Classe non definita;LM-32;M;2
2013;Classe non definita;LM-37;F;5
2013;Classe non definita;LM-41;F;6
2013;Classe non definita;LM-41;M;6
2013;Classe non definita;LM-46;F;1
2013;Classe non definita;LM-46;M;1
2013;Classe non definita;LM-4cu;F;1
2013;Classe non definita;LM-4cu;M;2
2013;Classe non definita;LM-51;F;3
2013;Classe non definita;LM-52;F;1
2013;Classe non definita;LM-56;M;1
2013;Classe non definita;LM-6;F;1
2013;Classe non definita;LM-69;M;2
2013;Classe non definita;LM-77;F;2
2013;Classe non definita;LM-77;M;2
2013;Classe non definita;LM-84;F;1
2013;Classe non definita;LM-85;F;1
2013;Classe non definita;LM-94;F;1
2013;Classe non definita;LMG/01;F;6
2013;Classe non definita;LMG/01;M;6
2013;Design;LM-12;F;12
2013;Design;LM-12;M;7
2013;Diagnostica per la conservazione dei beni culturali;L-43;F;5
2013;Diagnostica per la conservazione dei beni culturali;L-43;M;5
2013;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;38
2013;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;17
2013;Disegno industriale;L-4;F;54
2013;Disegno industriale;L-4;M;29
2013;Farmacia e farmacia industriale;LM-13;F;2
2013;Farmacia e farmacia industriale;LM-13;M;2
2013;Filologia moderna;LM-14;F;38
2013;Filologia moderna;LM-14;M;15
2013;Filologia, letterature e storia dell'antichità;LM-15;M;1
2013;Filosofia;L-5;F;7
2013;Filosofia;L-5;M;4
2013;Finanza;LM-16;F;23
2013;Finanza;LM-16;M;18
2013;Fisica;LM-17;F;3
2013;Fisica;LM-17;M;6
2013;Geografia;L-6;F;2
2013;Geografia;L-6;M;2
2013;Informatica;LM-18;F;10
2013;Informatica;LM-18;M;26
2013;Informazione e sistemi editoriali;LM-19;F;3
2013;Informazione e sistemi editoriali;LM-19;M;5
2013;Ingegneria aerospaziale e astronautica;LM-20;F;1
2013;Ingegneria aerospaziale e astronautica;LM-20;M;4
2013;Ingegneria biomedica;LM-21;F;3
2013;Ingegneria biomedica;LM-21;M;1
2013;Ingegneria chimica;LM-22;F;2
2013;Ingegneria chimica;LM-22;M;14
2013;Ingegneria civile;LM-23;F;5
2013;Ingegneria civile;LM-23;M;14
2013;Ingegneria civile e ambientale;L-7;F;11
2013;Ingegneria civile e ambientale;L-7;M;51
2013;Ingegneria dei sistemi edilizi;LM-24;F;1
2013;Ingegneria dei sistemi edilizi;LM-24;M;6
2013;Ingegneria dell'automazione;LM-25;F;4
2013;Ingegneria dell'automazione;LM-25;M;7
2013;Ingegneria delle telecomunicazioni;LM-27;F;7
2013;Ingegneria delle telecomunicazioni;LM-27;M;22
2013;Ingegneria dell'informazione;L-8;F;46
2013;Ingegneria dell'informazione;L-8;M;158
2013;Ingegneria elettrica;LM-28;F;5
2013;Ingegneria elettrica;LM-28;M;1
2013;Ingegneria elettronica;LM-29;F;5
2013;Ingegneria elettronica;LM-29;M;11
2013;Ingegneria energetica e nucleare;LM-30;F;1
2013;Ingegneria energetica e nucleare;LM-30;M;4
2013;Ingegneria gestionale;LM-31;F;13
2013;Ingegneria gestionale;LM-31;M;15
2013;Ingegneria industriale;L-9;F;49
2013;Ingegneria industriale;L-9;M;185
2013;Ingegneria informatica;LM-32;F;9
2013;Ingegneria informatica;LM-32;M;33
2013;Ingegneria meccanica;LM-33;F;6
2013;Ingegneria meccanica;LM-33;M;24
2013;Ingegneria navale;LM-34;M;1
2013;Ingegneria per l'ambiente e il territorio;LM-35;F;4
2013;Ingegneria per l'ambiente e il territorio;LM-35;M;2
2013;Lettere;L-10;F;47
2013;Lettere;L-10;M;17
2013;Lingue e culture moderne;L-11;F;210
2013;Lingue e culture moderne;L-11;M;23
2013;Lingue e letterature dell'Africa e dell'Asia;LM-36;F;5
2013;Lingue e letterature dell'Africa e dell'Asia;LM-36;M;4
2013;Lingue e letterature moderne europee e americane;LM-37;F;68
2013;Lingue e letterature moderne europee e americane;LM-37;M;8
2013;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;F;47
2013;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;M;9
2013;Linguistica;LM-39;F;18
2013;Linguistica;LM-39;M;2
2013;Magistrali in giurisprudenza;LMG/01;F;76
2013;Magistrali in giurisprudenza;LMG/01;M;35
2013;Matematica;LM-40;F;13
2013;Matematica;LM-40;M;2
2013;Mediazione linguistica;L-12;F;129
2013;Mediazione linguistica;L-12;M;27
2013;Medicina e chirurgia;LM-41;F;38
2013;Medicina e chirurgia;LM-41;M;18
2013;Medicina veterinaria;LM-42;F;1
2013;Medicina veterinaria;LM-42;M;1
2013;Modellistica matematico-fisica per l'ingegneria;LM-44;F;9
2013;Modellistica matematico-fisica per l'ingegneria;LM-44;M;17
2013;Musicologia e beni musicali;LM-45;F;3
2013;Musicologia e beni musicali;LM-45;M;1
2013;Organizzazione e gestione dei servizi per lo sport e le attività motorie;LM-47;F;2
2013;Pianificazione territoriale urbanistica e ambientale;LM-48;F;1
2013;Pianificazione territoriale urbanistica e ambientale;LM-48;M;4
2013;Professioni sanitarie della prevenzione;L/SNT4;F;2
2013;Professioni sanitarie della riabilitazione;L/SNT2;F;14
2013;Professioni sanitarie della riabilitazione;L/SNT2;M;26
2013;Professioni sanitarie tecniche;L/SNT3;F;26
2013;Professioni sanitarie tecniche;L/SNT3;M;13
2013;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;F;264
2013;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;M;71
2013;Progettazione e gestione dei sistemi turistici;LM-49;F;11
2013;Progettazione e gestione dei sistemi turistici;LM-49;M;10
2013;Programmazione e gestione dei servizi educativi;LM-50;F;7
2013;Programmazione e gestione dei servizi educativi;LM-50;M;1
2013;Psicologia;LM-51;F;76
2013;Psicologia;LM-51;M;20
2013;Relazioni internazionali;LM-52;F;64
2013;Relazioni internazionali;LM-52;M;31
2013;Scienza e ingegneria dei materiali;LM-53;F;9
2013;Scienza e ingegneria dei materiali;LM-53;M;14
2013;Scienze biologiche;L-13;F;19
2013;Scienze biologiche;L-13;M;8
2013;Scienze chimiche;LM-54;F;5
2013;Scienze chimiche;LM-54;M;2
2013;Scienze cognitive;LM-55;F;14
2013;Scienze cognitive;LM-55;M;5
2013;Scienze dei beni culturali;L-1;F;7
2013;Scienze dei beni culturali;L-1;M;1
2013;Scienze dei servizi giuridici;L-14;F;35
2013;Scienze dei servizi giuridici;L-14;M;15
2013;Scienze del servizio sociale;L-39;F;10
2013;Scienze del servizio sociale;L-39;M;1
2013;Scienze del turismo;L-15;F;34
2013;Scienze del turismo;L-15;M;9
2013;Scienze della comunicazione;L-20;F;101
2013;Scienze della comunicazione;L-20;M;38
2013;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;31
2013;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;M;8
2013;Scienze della difesa e della sicurezza;L/DS;M;18
2013;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;F;24
2013;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;M;3
2013;Scienze della mediazione linguistica;L-12;F;49
2013;Scienze della mediazione linguistica;L-12;M;4
2013;Scienze della natura;LM-60;F;1
2013;Scienze della natura;LM-60;M;1
2013;Scienze della nutrizione umana;LM-61;F;2
2013;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;8
2013;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;3
2013;Scienze della politica;LM-62;F;18
2013;Scienze della politica;LM-62;M;11
