AnnoS;AteneoCOD;AteneoNOME;Continente;Diploma_Paese;CODIstatPaese;Lau_D
2024;2702;Venezia Iuav;Europa;Turchia;351;13
2024;3701;Bologna;Europa;Ucraina;243;10
2024;6601;L'Aquila;Europa;Ucraina;243;17
2024;4301;Macerata;Europa;Ucraina;243;8
2024;1501;Milano;Europa;Ucraina;243;19
2024;1509;Milano Bicocca;Europa;Ucraina;243;6
2024;1505;Milano IULM;Europa;Ucraina;243;5
2024;1502;Milano Politecnico;Europa;Ucraina;243;6
2024;2801;Padova;Europa;Ucraina;243;12
2024;1801;Pavia;Europa;Ucraina;243;8
2024;5802;Roma Tor Vergata;Europa;Ucraina;243;5
2024;5201;Siena;Europa;Ucraina;243;5
2024;3701;Bologna;Europa;Ungheria;244;5
2024;1503;Milano Bocconi;Europa;Ungheria;244;17
2024;2801;Padova;Europa;Ungheria;244;7
2024;2201;Trento;Europa;Ungheria;244;6
2024;1504;Milano Cattolica;non disponibile;non disponibile;998;7
2024;1301;Novedrate e-Campus - telematica;non disponibile;non disponibile;998;5
2023;8201;Palermo;Africa;Algeria;401;5
2023;4801;Firenze;Africa;Angola;402;5
2023;3701;Bologna;Africa;Camerun;411;22
2023;4302;Camerino;Africa;Camerun;411;9
2023;3801;Ferrara;Africa;Camerun;411;19
2023;4801;Firenze;Africa;Camerun;411;18
2023;1001;Genova;Africa;Camerun;411;14
2023;4201;Marche;Africa;Camerun;411;5
2023;1501;Milano;Africa;Camerun;411;5
2023;3601;Modena e Reggio Emilia;Africa;Camerun;411;14
2023;3401;Parma;Africa;Camerun;411;16
2023;1801;Pavia;Africa;Camerun;411;9
2023;201;Piemonte Orientale;Africa;Camerun;411;11
2023;5001;Pisa;Africa;Camerun;411;6
2023;5801;Roma La Sapienza;Africa;Camerun;411;8
2023;5201;Siena;Africa;Camerun;411;6
2023;101;Torino;Africa;Camerun;411;6
2023;102;Torino Politecnico;Africa;Camerun;411;10
2023;8201;Palermo;Africa;Costa d'Avorio;404;8
2023;3701;Bologna;Africa;Egitto;419;15
2023;1001;Genova;Africa;Egitto;419;5
2023;1501;Milano;Africa;Egitto;419;20
2023;1502;Milano Politecnico;Africa;Egitto;419;21
2023;2801;Padova;Africa;Egitto;419;14
2023;1801;Pavia;Africa;Egitto;419;9
2023;5801;Roma La Sapienza;Africa;Egitto;419;18
2023;102;Torino Politecnico;Africa;Egitto;419;17
2023;3201;Trieste;Africa;Egitto;419;6
2023;3701;Bologna;Africa;Etiopia;420;5
2023;6001;Cassino;Africa;Etiopia;420;21
2023;1501;Milano;Africa;Etiopia;420;5
2023;201;Piemonte Orientale;Africa;Etiopia;420;5
2023;5001;Pisa;Africa;Etiopia;420;7
2023;5801;Roma La Sapienza;Africa;Etiopia;420;8
2023;3401;Parma;Africa;Gabon;421;5
2023;2701;Ca' Foscari Venezia;Africa;Gambia;422;6
2023;6601;L'Aquila;Africa;Ghana;423;9
2023;2801;Padova;Africa;Ghana;423;6
2023;5801;Roma La Sapienza;Africa;Ghana;423;5
2023;5201;Siena;Africa;Ghana;423;9
2023;5201;Siena;Africa;Kenya;428;15
2023;8201;Palermo;Africa;Madagascar;432;5
2023;3701;Bologna;Africa;Marocco;436;6
2023;9201;Cagliari;Africa;Marocco;436;9
2023;1501;Milano;Africa;Marocco;436;7
2023;1503;Milano Bocconi;Africa;Marocco;436;7
2023;5801;Roma La Sapienza;Africa;Marocco;436;6
2023;9001;Sassari;Africa;Marocco;436;6
2023;101;Torino;Africa;Marocco;436;8
2023;6601;L'Aquila;Africa;Nigeria;443;16
2023;2801;Padova;Africa;Nigeria;443;10
2023;5801;Roma La Sapienza;Africa;Nigeria;443;5
2023;5818;Roma Saint Camillus;Africa;Nigeria;443;7
2023;5802;Roma Tor Vergata;Africa;Nigeria;443;5
2023;101;Torino;Africa;Nigeria;443;6
2023;5802;Roma Tor Vergata;Africa;Ruanda;446;9
2023;2801;Padova;Africa;Sudan;455;5
2023;102;Torino Politecnico;Africa;Sudan;455;5
2023;9201;Cagliari;Africa;Tunisia;460;12
2023;3801;Ferrara;Africa;Tunisia;460;9
2023;2801;Padova;Africa;Tunisia;460;11
2023;8201;Palermo;Africa;Tunisia;460;6
2023;3401;Parma;Africa;Tunisia;460;7
2023;9001;Sassari;Africa;Tunisia;460;12
2023;101;Torino;Africa;Tunisia;460;6
2023;102;Torino Politecnico;Africa;Tunisia;460;6
2023;5801;Roma La Sapienza;Africa;Uganda;461;11
2023;3701;Bologna;America;Argentina;602;16
2023;1501;Milano;America;Argentina;602;6
2023;1502;Milano Politecnico;America;Argentina;602;8
2023;6307;Napoli Pegaso - telematica;America;Argentina;602;6
2023;2801;Padova;America;Argentina;602;13
2023;5801;Roma La Sapienza;America;Argentina;602;5
2023;6501;Salerno;America;Argentina;602;18
2023;102;Torino Politecnico;America;Argentina;602;18
2023;1001;Genova;America;Bolivia;604;6
2023;3701;Bologna;America;Brasile;605;32
2023;2101;Bolzano;America;Brasile;605;5
2023;7801;Calabria;America;Brasile;605;5
2023;4302;Camerino;America;Brasile;605;5
2023;4801;Firenze;America;Brasile;605;5
2023;1001;Genova;America;Brasile;605;6
2023;1501;Milano;America;Brasile;605;13
2023;1503;Milano Bocconi;America;Brasile;605;19
2023;1502;Milano Politecnico;America;Brasile;605;17
2023;2801;Padova;America;Brasile;605;30
2023;1801;Pavia;America;Brasile;605;11
2023;5401;Perugia;America;Brasile;605;5
2023;5801;Roma La Sapienza;America;Brasile;605;12
2023;101;Torino;America;Brasile;605;8
2023;102;Torino Politecnico;America;Brasile;605;18
2023;2201;Trento;America;Brasile;605;6
2023;3001;Udine;America;Brasile;605;6
2023;1501;Milano;America;Canada;509;8
2023;1509;Milano Bicocca;America;Canada;509;5
2023;1503;Milano Bocconi;America;Canada;509;10
2023;1505;Milano IULM;America;Canada;509;5
2023;1502;Milano Politecnico;America;Canada;509;8
2023;2801;Padova;America;Canada;509;9
2023;102;Torino Politecnico;America;Canada;509;7
2023;1502;Milano Politecnico;America;Cile;606;6
2023;102;Torino Politecnico;America;Cile;606;13
2023;3701;Bologna;America;Colombia;608;12
2023;1501;Milano;America;Colombia;608;6
2023;1503;Milano Bocconi;America;Colombia;608;8
2023;1504;Milano Cattolica;America;Colombia;608;5
2023;1502;Milano Politecnico;America;Colombia;608;46
2023;2801;Padova;America;Colombia;608;15
2023;5801;Roma La Sapienza;America;Colombia;608;13
2023;102;Torino Politecnico;America;Colombia;608;72
2023;7801;Calabria;America;Cuba;514;6
2023;3701;Bologna;America;Ecuador;609;7
2023;7801;Calabria;America;Ecuador;609;12
2023;1504;Milano Cattolica;America;Ecuador;609;10
2023;2801;Padova;America;Ecuador;609;8
2023;102;Torino Politecnico;America;Ecuador;609;5
2023;5818;Roma Saint Camillus;America;Haiti;524;24
2023;3701;Bologna;America;Messico;527;7
2023;6001;Cassino;America;Messico;527;5
2023;1504;Milano Cattolica;America;Messico;527;5
2023;1502;Milano Politecnico;America;Messico;527;22
2023;2801;Padova;America;Messico;527;15
2023;5812;Roma Europea;America;Messico;527;15
2023;5801;Roma La Sapienza;America;Messico;527;5
2023;102;Torino Politecnico;America;Messico;527;5
2023;3701;Bologna;America;Perù;615;13
2023;1501;Milano;America;Perù;615;7
2023;1503;Milano Bocconi;America;Perù;615;6
2023;1502;Milano Politecnico;America;Perù;615;7
2023;2801;Padova;America;Perù;615;8
2023;5001;Pisa;America;Perù;615;6
2023;5801;Roma La Sapienza;America;Perù;615;5
2023;6201;Sannio;America;Repubblica Dominicana;516;5
2023;3701;Bologna;America;Stati Uniti d'America;536;15
2023;2101;Bolzano;America;Stati Uniti d'America;536;5
2023;2701;Ca' Foscari Venezia;America;Stati Uniti d'America;536;5
2023;1501;Milano;America;Stati Uniti d'America;536;9
2023;1503;Milano Bocconi;America;Stati Uniti d'America;536;62
2023;1504;Milano Cattolica;America;Stati Uniti d'America;536;14
2023;1502;Milano Politecnico;America;Stati Uniti d'America;536;19
2023;2801;Padova;America;Stati Uniti d'America;536;33
2023;1801;Pavia;America;Stati Uniti d'America;536;8
2023;5801;Roma La Sapienza;America;Stati Uniti d'America;536;16
2023;5805;Roma Luiss;America;Stati Uniti d'America;536;10
2023;101;Torino;America;Stati Uniti d'America;536;6
2023;102;Torino Politecnico;America;Stati Uniti d'America;536;8
2023;2201;Trento;America;Stati Uniti d'America;536;8
2023;6901;Chieti e Pescara;America;Venezuela;619;6
2023;1502;Milano Politecnico;America;Venezuela;619;5
2023;2801;Padova;America;Venezuela;619;5
2023;5801;Roma La Sapienza;America;Venezuela;619;13
2023;102;Torino Politecnico;America;Venezuela;619;7
2023;4801;Firenze;Asia;Afghanistan;301;6
2023;1502;Milano Politecnico;Asia;Arabia Saudita;302;5
2023;5001;Pisa;Asia;Arabia Saudita;302;6
2023;101;Torino;Asia;Arabia Saudita;302;8
2023;5601;Tuscia;Asia;Armenia;358;5
2023;3701;Bologna;Asia;Azerbaigian;359;21
2023;1501;Milano;Asia;Azerbaigian;359;12
2023;5801;Roma La Sapienza;Asia;Azerbaigian;359;43
2023;5802;Roma Tor Vergata;Asia;Azerbaigian;359;5
2023;5201;Siena;Asia;Azerbaigian;359;12
2023;102;Torino Politecnico;Asia;Azerbaigian;359;9
2023;2801;Padova;Asia;Bangladesh;305;5
2023;5802;Roma Tor Vergata;Asia;Bangladesh;305;5
2023;3701;Bologna;Asia;Cina;314;137
2023;2701;Ca' Foscari Venezia;Asia;Cina;314;10
2023;4302;Camerino;Asia;Cina;314;24
2023;4801;Firenze;Asia;Cina;314;89
2023;1001;Genova;Asia;Cina;314;53
2023;1501;Milano;Asia;Cina;314;73
2023;1509;Milano Bicocca;Asia;Cina;314;9
2023;1503;Milano Bocconi;Asia;Cina;314;108
2023;1504;Milano Cattolica;Asia;Cina;314;15
2023;1502;Milano Politecnico;Asia;Cina;314;254
2023;6302;Napoli Parthenope;Asia;Cina;314;16
2023;2801;Padova;Asia;Cina;314;52
2023;5403;Perugia Stranieri;Asia;Cina;314;12
2023;5001;Pisa;Asia;Cina;314;50
2023;5801;Roma La Sapienza;Asia;Cina;314;84
2023;5805;Roma Luiss;Asia;Cina;314;19
2023;101;Torino;Asia;Cina;314;45
2023;102;Torino Politecnico;Asia;Cina;314;125
2023;2201;Trento;Asia;Cina;314;19
2023;2702;Venezia Iuav;Asia;Cina;314;14
2023;1503;Milano Bocconi;Asia;Emirati Arabi Uniti;322;8
2023;5801;Roma La Sapienza;Asia;Filippine;323;6
2023;5801;Roma La Sapienza;Asia;Georgia;360;7
2023;3701;Bologna;Asia;Giordania;327;6
2023;7201;Bari;Asia;India;330;6
2023;1601;Bergamo;Asia;India;330;5
2023;3701;Bologna;Asia;India;330;77
2023;2101;Bolzano;Asia;India;330;5
2023;1701;Brescia;Asia;India;330;5
2023;4302;Camerino;Asia;India;330;5
2023;6001;Cassino;Asia;India;330;61
2023;8701;Catania;Asia;India;330;11
2023;4801;Firenze;Asia;India;330;5
2023;1001;Genova;Asia;India;330;28
2023;6601;L'Aquila;Asia;India;330;16
2023;4301;Macerata;Asia;India;330;12
2023;8301;Messina;Asia;India;330;9
2023;1501;Milano;Asia;India;330;25
2023;1503;Milano Bocconi;Asia;India;330;28
2023;1504;Milano Cattolica;Asia;India;330;8
2023;1502;Milano Politecnico;Asia;India;330;23
2023;3601;Modena e Reggio Emilia;Asia;India;330;9
2023;6301;Napoli Federico II;Asia;India;330;12
2023;2801;Padova;Asia;India;330;62
2023;8201;Palermo;Asia;India;330;22
2023;3401;Parma;Asia;India;330;14
2023;1801;Pavia;Asia;India;330;36
2023;201;Piemonte Orientale;Asia;India;330;13
2023;5801;Roma La Sapienza;Asia;India;330;114
2023;5803;Roma LUMSA;Asia;India;330;6
2023;5818;Roma Saint Camillus;Asia;India;330;16
2023;5802;Roma Tor Vergata;Asia;India;330;45
2023;5813;Roma UNINETTUNO - telematica;Asia;India;330;15
2023;7501;Salento;Asia;India;330;6
2023;5201;Siena;Asia;India;330;11
2023;6701;Teramo;Asia;India;330;5
2023;101;Torino;Asia;India;330;14
2023;102;Torino Politecnico;Asia;India;330;41
2023;2201;Trento;Asia;India;330;11
2023;1502;Milano Politecnico;Asia;Indonesia;331;11
2023;2801;Padova;Asia;Indonesia;331;10
2023;1601;Bergamo;Asia;Iran;332;7
2023;3701;Bologna;Asia;Iran;332;115
2023;2701;Ca' Foscari Venezia;Asia;Iran;332;5
2023;4801;Firenze;Asia;Iran;332;14
2023;1001;Genova;Asia;Iran;332;49
2023;6601;L'Aquila;Asia;Iran;332;5
2023;1501;Milano;Asia;Iran;332;50
2023;1509;Milano Bicocca;Asia;Iran;332;10
2023;1502;Milano Politecnico;Asia;Iran;332;19
2023;3601;Modena e Reggio Emilia;Asia;Iran;332;6
2023;2801;Padova;Asia;Iran;332;125
2023;1801;Pavia;Asia;Iran;332;29
2023;5401;Perugia;Asia;Iran;332;13
2023;5001;Pisa;Asia;Iran;332;6
2023;5801;Roma La Sapienza;Asia;Iran;332;195
2023;5802;Roma Tor Vergata;Asia;Iran;332;53
2023;5201;Siena;Asia;Iran;332;23
2023;101;Torino;Asia;Iran;332;43
2023;102;Torino Politecnico;Asia;Iran;332;105
2023;2201;Trento;Asia;Iran;332;10
2023;2301;Verona;Asia;Iran;332;14
2023;3701;Bologna;Asia;Israele;334;16
2023;4801;Firenze;Asia;Israele;334;5
2023;1501;Milano;Asia;Israele;334;6
2023;6306;Napoli Vanvitelli;Asia;Israele;334;13
2023;2801;Padova;Asia;Israele;334;5
2023;1801;Pavia;Asia;Israele;334;12
2023;5401;Perugia;Asia;Israele;334;5
2023;5801;Roma La Sapienza;Asia;Israele;334;18
2023;101;Torino;Asia;Israele;334;7
2023;3701;Bologna;Asia;Kazakhstan;356;15
2023;2701;Ca' Foscari Venezia;Asia;Kazakhstan;356;7
2023;6001;Cassino;Asia;Kazakhstan;356;9
2023;1001;Genova;Asia;Kazakhstan;356;6
2023;1501;Milano;Asia;Kazakhstan;356;16
2023;1502;Milano Politecnico;Asia;Kazakhstan;356;12
2023;2801;Padova;Asia;Kazakhstan;356;13
2023;5801;Roma La Sapienza;Asia;Kazakhstan;356;73
2023;5802;Roma Tor Vergata;Asia;Kazakhstan;356;8
2023;102;Torino Politecnico;Asia;Kazakhstan;356;5
2023;6001;Cassino;Asia;Kirghizistan;361;5
2023;5801;Roma La Sapienza;Asia;Kirghizistan;361;24
2023;1601;Bergamo;Asia;Libano;337;5
2023;3701;Bologna;Asia;Libano;337;27
2023;3801;Ferrara;Asia;Libano;337;9
2023;1001;Genova;Asia;Libano;337;11
2023;1501;Milano;Asia;Libano;337;10
2023;1502;Milano Politecnico;Asia;Libano;337;28
2023;2801;Padova;Asia;Libano;337;20
2023;3401;Parma;Asia;Libano;337;5
2023;1801;Pavia;Asia;Libano;337;13
2023;5801;Roma La Sapienza;Asia;Libano;337;15
2023;101;Torino;Asia;Libano;337;13
2023;102;Torino Politecnico;Asia;Libano;337;60
2023;3201;Trieste;Asia;Libano;337;7
2023;2801;Padova;Asia;Nepal;342;11
2023;1601;Bergamo;Asia;Pakistan;344;6
2023;3701;Bologna;Asia;Pakistan;344;44
2023;4302;Camerino;Asia;Pakistan;344;10
2023;6001;Cassino;Asia;Pakistan;344;14
2023;8701;Catania;Asia;Pakistan;344;6
2023;4801;Firenze;Asia;Pakistan;344;5
2023;1001;Genova;Asia;Pakistan;344;8
2023;6601;L'Aquila;Asia;Pakistan;344;5
2023;4301;Macerata;Asia;Pakistan;344;5
2023;8301;Messina;Asia;Pakistan;344;7
2023;1501;Milano;Asia;Pakistan;344;6
2023;1503;Milano Bocconi;Asia;Pakistan;344;8
2023;2801;Padova;Asia;Pakistan;344;22
2023;8201;Palermo;Asia;Pakistan;344;6
2023;5801;Roma La Sapienza;Asia;Pakistan;344;56
2023;5802;Roma Tor Vergata;Asia;Pakistan;344;11
2023;6501;Salerno;Asia;Pakistan;344;10
2023;5201;Siena;Asia;Pakistan;344;8
2023;101;Torino;Asia;Pakistan;344;14
2023;102;Torino Politecnico;Asia;Pakistan;344;45
2023;2201;Trento;Asia;Pakistan;344;7
2023;2301;Verona;Asia;Pakistan;344;6
2023;1503;Milano Bocconi;Asia;Singapore;346;5
2023;1701;Brescia;Asia;Siria;348;6
2023;4201;Marche;Asia;Siria;348;9
2023;1501;Milano;Asia;Siria;348;8
2023;201;Piemonte Orientale;Asia;Siria;348;8
2023;5801;Roma La Sapienza;Asia;Siria;348;7
2023;6001;Cassino;Asia;Uzbekistan;357;7
2023;5801;Roma La Sapienza;Asia;Uzbekistan;357;8
2023;102;Torino Politecnico;Asia;Uzbekistan;357;156
2023;3701;Bologna;Asia;Vietnam;353;8
2023;2701;Ca' Foscari Venezia;Asia;Vietnam;353;6
2023;7801;Calabria;Asia;Vietnam;353;5
2023;8301;Messina;Asia;Vietnam;353;22
2023;1501;Milano;Asia;Vietnam;353;8
2023;2801;Padova;Asia;Vietnam;353;10
2023;8201;Palermo;Asia;Vietnam;353;5
2023;1801;Pavia;Asia;Vietnam;353;5
2023;5801;Roma La Sapienza;Asia;Vietnam;353;5
2023;2201;Trento;Asia;Vietnam;353;12
2023;1601;Bergamo;Europa;Albania;201;7
2023;3701;Bologna;Europa;Albania;201;18
2023;1701;Brescia;Europa;Albania;201;6
2023;2701;Ca' Foscari Venezia;Europa;Albania;201;6
2023;3801;Ferrara;Europa;Albania;201;8
2023;4801;Firenze;Europa;Albania;201;42
2023;1001;Genova;Europa;Albania;201;19
2023;4201;Marche;Europa;Albania;201;7
2023;1501;Milano;Europa;Albania;201;30
2023;1509;Milano Bicocca;Europa;Albania;201;9
2023;1503;Milano Bocconi;Europa;Albania;201;8
2023;1504;Milano Cattolica;Europa;Albania;201;12
2023;1502;Milano Politecnico;Europa;Albania;201;9
2023;3601;Modena e Reggio Emilia;Europa;Albania;201;10
2023;6307;Napoli Pegaso - telematica;Europa;Albania;201;7
2023;1301;Novedrate e-Campus - telematica;Europa;Albania;201;14
2023;2801;Padova;Europa;Albania;201;29
2023;1801;Pavia;Europa;Albania;201;11
2023;5401;Perugia;Europa;Albania;201;7
2023;5001;Pisa;Europa;Albania;201;12
2023;5814;Roma  Mercatorum - telematica;Europa;Albania;201;9
2023;5801;Roma La Sapienza;Europa;Albania;201;30
2023;5201;Siena;Europa;Albania;201;6
2023;101;Torino;Europa;Albania;201;19
2023;102;Torino Politecnico;Europa;Albania;201;20
2023;3201;Trieste;Europa;Albania;201;9
2023;3001;Udine;Europa;Albania;201;7
2023;2301;Verona;Europa;Albania;201;9
2023;1503;Milano Bocconi;Europa;Austria;203;24
2023;1504;Milano Cattolica;Europa;Austria;203;6
2023;5805;Roma Luiss;Europa;Austria;203;6
2023;3701;Bologna;Europa;Belgio;206;13
2023;2701;Ca' Foscari Venezia;Europa;Belgio;206;6
2023;1503;Milano Bocconi;Europa;Belgio;206;18
2023;1502;Milano Politecnico;Europa;Belgio;206;6
2023;1801;Pavia;Europa;Belgio;206;5
2023;5801;Roma La Sapienza;Europa;Belgio;206;7
2023;5805;Roma Luiss;Europa;Belgio;206;9
2023;4801;Firenze;Europa;Bielorussia;256;7
2023;1501;Milano;Europa;Bielorussia;256;11
2023;3701;Bologna;Europa;Bulgaria;209;5
2023;1503;Milano Bocconi;Europa;Bulgaria;209;16
2023;1504;Milano Cattolica;Europa;Bulgaria;209;11
2023;1502;Milano Politecnico;Europa;Bulgaria;209;10
2023;1503;Milano Bocconi;Europa;Croazia;250;6
2023;2801;Padova;Europa;Croazia;250;7
2023;3201;Trieste;Europa;Croazia;250;29
2023;1504;Milano Cattolica;Europa;Estonia;247;8
2023;7201;Bari;Europa;Federazione russa;245;5
2023;1601;Bergamo;Europa;Federazione russa;245;5
2023;3701;Bologna;Europa;Federazione russa;245;49
2023;2701;Ca' Foscari Venezia;Europa;Federazione russa;245;7
2023;4801;Firenze;Europa;Federazione russa;245;23
2023;1001;Genova;Europa;Federazione russa;245;20
2023;4301;Macerata;Europa;Federazione russa;245;9
2023;8301;Messina;Europa;Federazione russa;245;5
